target_type	target_id	image_url	alt	credit	licence	source_tsv
programme	TMPP0992	https://cdn.sanity.io/images/rf3cqo3h/production/60e646de8ed3ebb53f2291317d23a990e67900d9-1320x900.png	Unfaced : JACIDOREX + PART TIME KILLER + DJ CRINGEY + DANKE AL — Le Bikini	Le Bikini (lebikini.com / Sanity CDN)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P0258	https://cdn.sanity.io/images/rf3cqo3h/production/60e646de8ed3ebb53f2291317d23a990e67900d9-1320x900.png	Unfaced : JACIDOREX + PART TIME KILLER + DJ CRINGEY + DANKE AL — Le Bikini	Le Bikini (lebikini.com / Sanity CDN)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1907	https://lesjardinsdecandie.com/wp-content/uploads/2024/05/Groupe-93-1.png	Les Jardins de Candie — saison guinguette	Les Jardins de Candie (lesjardinsdecandie.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1442	https://www.theatredelaviolette.com/visuels/442-aff-affiche.PNG	Rita déménage — Théâtre de la Violette	Théâtre de la Violette (theatredelaviolette.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1443	https://www.theatredelaviolette.com/visuels/442-aff-affiche.PNG	Rita déménage — Théâtre de la Violette	Théâtre de la Violette (theatredelaviolette.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P0261	https://www.le-taquin.fr/site/wp-content/uploads/2026/07/05-09-2026_Taquin_site_2048x1365_3.jpg	LE TAQUIN FETE SES 10 ANS #2 — Le Taquin	Le Taquin (le-taquin.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1536	https://www.lerextoulouse.com/media/data/spectacles/images/slider-1544.jpg	REX TECHNO OPENING x PLEIN PHARE — Le Rex	Le Rex Toulouse (lerextoulouse.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1535	https://www.lerextoulouse.com/media/data/spectacles/images/slider-1544.jpg	REX TECHNO OPENING x PLEIN PHARE — Le Rex	Le Rex Toulouse (lerextoulouse.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1908	https://lesjardinsdecandie.com/wp-content/uploads/2024/05/Groupe-93-1.png	Les Jardins de Candie — saison guinguette	Les Jardins de Candie (lesjardinsdecandie.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1681	https://lepetitlu-guinguette.fr/wp-content/uploads/2026/05/P1788255_4_11zon-scaled-1.webp	Closing — Le Petit L’U (concert / saison L’Union)	Le Petit L’U (lepetitlu-guinguette.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1444	https://www.theatredelaviolette.com/visuels/442-aff-affiche.PNG	Rita déménage — Théâtre de la Violette	Théâtre de la Violette (theatredelaviolette.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1445	https://www.theatredelaviolette.com/visuels/442-aff-affiche.PNG	Rita déménage — Théâtre de la Violette	Théâtre de la Violette (theatredelaviolette.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P0188	https://monuments.toulouse.fr/wp-content/uploads/sites/14/2026/06/image00001-1-scaled.jpeg	Saison musicale Chapelle des Carmélites	Monuments de Toulouse (monuments.toulouse.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P0193	https://pianojacobins.com/wp-content/uploads/2026/04/affiche-festival-piano-jacobins-2026-3.jpg	Festival Piano aux Jacobins 2026 — Cloître des Jacobins	Piano aux Jacobins (pianojacobins.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1815	https://s3.eu-west-3.amazonaws.com/content-tmcsi-prod-secutix-jfrr5x67/images/catalog/product/large/2a60f6a6-cf16-40a0-b4cd-ae0add1379e3.png	Moutons — Centre culturel Renan	Centres culturels Toulouse / Secutix (centresculturels.toulouse.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1834	https://theatredepochetoulouse.fr/wp-content/uploads/2026/08/affiche-theatre-de-poche-2026.jpg	Et pendant ce temps, Simone veille — Théâtre de Poche	Théâtre de Poche (theatredepochetoulouse.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1446	https://www.theatredelaviolette.com/visuels/443-aff-Affiche%20MMT%20Jeune%20public.png	Les murmures de la Terre — Théâtre de la Violette	Théâtre de la Violette (theatredelaviolette.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1447	https://www.theatredelaviolette.com/visuels/443-aff-Affiche%20MMT%20Jeune%20public.png	Les murmures de la Terre — Théâtre de la Violette	Théâtre de la Violette (theatredelaviolette.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1656	https://www.greniertheatre.org/wp-content/uploads/2026/05/Head-ACTEUR-.jpg	Acteur — Le Grenier Théâtre	Le Grenier Théâtre (greniertheatre.org)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P0262	https://www.le-taquin.fr/site/wp-content/uploads/2026/07/09-09-2026_Taquin_site_2048x1365_3.jpg	JAM#1 en mixité choisie — Le Taquin	Le Taquin (le-taquin.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1909	https://lesjardinsdecandie.com/wp-content/uploads/2024/05/Groupe-93-1.png	Les Jardins de Candie — saison guinguette	Les Jardins de Candie (lesjardinsdecandie.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P0194	https://pianojacobins.com/wp-content/uploads/2026/04/affiche-festival-piano-jacobins-2026-3.jpg	Festival Piano aux Jacobins 2026 — Cloître des Jacobins	Piano aux Jacobins (pianojacobins.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	PHG0007	https://festivalramonville-arto.fr/public/images/spectacle/1494/houriaa.jpg	Préambule Festival de rue de Ramonville — Bagatelle — Houriaa	Festival ARTO / Ramonville (festivalramonville-arto.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	PHG0008	https://festivalramonville-arto.fr/public/images/spectacle/1494/houriaa.jpg	Préambule Festival de rue de Ramonville — Bagatelle — Houriaa	Festival ARTO / Ramonville (festivalramonville-arto.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1785	https://s3.eu-west-3.amazonaws.com/content-tmcsi-prod-secutix-jfrr5x67/images/catalog/product/large/d34bc343-bea6-4b1f-b686-e73fbe860fc9.jpg	Soif d'adrénaline, le projet pirate — Centre culturel Espace JOB	Centres culturels Toulouse / Secutix	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1496	https://www.theatredupontneuf.fr/wp-content/uploads/2026/05/Design-sans-titre-1.png	Tentative de Réunification Coréenne par l'Amour, la Caresse… et l'Argent — Théâtre du Pont Neuf	Théâtre du Pont Neuf (theatredupontneuf.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1835	https://theatredepochetoulouse.fr/wp-content/uploads/2026/07/2026-09-10.png	Transit — Théâtre de Poche	Théâtre de Poche (theatredepochetoulouse.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1657	https://www.greniertheatre.org/wp-content/uploads/2026/05/Head-ACTEUR-.jpg	Acteur — Le Grenier Théâtre	Le Grenier Théâtre (greniertheatre.org)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P0263	https://www.le-taquin.fr/site/wp-content/uploads/2026/07/10-09-2026_Taquin_site_2048x1365.jpg	datziraGrain présente ECHO JAZZ — Le Taquin	Le Taquin (le-taquin.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1910	https://lesjardinsdecandie.com/wp-content/uploads/2024/05/Groupe-93-1.png	Les Jardins de Candie — saison guinguette	Les Jardins de Candie (lesjardinsdecandie.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P0195	https://pianojacobins.com/wp-content/uploads/2026/04/affiche-festival-piano-jacobins-2026-3.jpg	Festival Piano aux Jacobins 2026 — Cloître des Jacobins	Piano aux Jacobins (pianojacobins.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	PHG0009	https://festivalramonville-arto.fr/public/images/spectacle/1476/sax-machines-c-helene-nugnes.jpg	Préambule Festival de rue de Ramonville — Labège — Sax Machines	Festival ARTO / Ramonville (festivalramonville-arto.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	PHG0010	https://festivalramonville-arto.fr/public/images/spectacle/1476/sax-machines-c-helene-nugnes.jpg	Préambule Festival de rue de Ramonville — Labège — Sax Machines	Festival ARTO / Ramonville (festivalramonville-arto.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1497	https://www.theatredupontneuf.fr/wp-content/uploads/2026/05/Design-sans-titre-1.png	Tentative de Réunification Coréenne par l'Amour, la Caresse… et l'Argent — Théâtre du Pont Neuf	Théâtre du Pont Neuf (theatredupontneuf.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1836	https://theatredepochetoulouse.fr/wp-content/uploads/2026/07/2026-09-11.jpg	Amareia en concert — Théâtre de Poche	Théâtre de Poche (theatredepochetoulouse.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1658	https://www.greniertheatre.org/wp-content/uploads/2026/05/photo-DEMOISELLES.jpeg	Les Demoiselles du Parc – 1914 — Le Grenier Théâtre	Le Grenier Théâtre (greniertheatre.org)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P0264	https://www.le-taquin.fr/site/wp-content/uploads/2026/07/12-09-2026_Taquin_site_2048x1365.jpg	CHELABÔM — Le Taquin	Le Taquin (le-taquin.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1537	https://www.lerextoulouse.com/media/data/spectacles/images/slider-1545.jpg	Hortense de Beauharnais All Night Long — Le Rex	Le Rex Toulouse (lerextoulouse.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1911	https://lesjardinsdecandie.com/wp-content/uploads/2024/05/Groupe-93-1.png	Les Jardins de Candie — saison guinguette	Les Jardins de Candie (lesjardinsdecandie.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P0196	https://pianojacobins.com/wp-content/uploads/2026/04/affiche-festival-piano-jacobins-2026-3.jpg	Festival Piano aux Jacobins 2026 — Cloître des Jacobins	Piano aux Jacobins (pianojacobins.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	PHG0011	https://festivalramonville-arto.fr/public/images/cover/BANNIERE_feu.jpg	Festival de rue de Ramonville 2026 — Le Kiwi (ARTO)	Festival ARTO / Ramonville (festivalramonville-arto.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1498	https://www.theatredupontneuf.fr/wp-content/uploads/2026/05/Design-sans-titre-1.png	Tentative de Réunification Coréenne par l'Amour, la Caresse… et l'Argent — Théâtre du Pont Neuf	Théâtre du Pont Neuf (theatredupontneuf.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1226	https://www.theatregaronne.com/sites/default/files/2026-06/cqv-3-pierre-etranger.JPG	Celui qui voit — Théâtre Garonne	Théâtre Garonne / crédit Pierre Étranger (theatregaronne.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1227	https://www.theatregaronne.com/sites/default/files/2026-06/cqv-3-pierre-etranger.JPG	Celui qui voit — Théâtre Garonne	Théâtre Garonne / crédit Pierre Étranger (theatregaronne.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1837	https://theatredepochetoulouse.fr/wp-content/uploads/2026/07/2026-09-12.png	L’Érable de la Fontaine — Théâtre de Poche	Théâtre de Poche (theatredepochetoulouse.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1448	https://www.theatredelaviolette.com/visuels/443-aff-Affiche%20MMT%20Jeune%20public.png	Les murmures de la Terre — Théâtre de la Violette	Théâtre de la Violette (theatredelaviolette.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1449	https://www.theatredelaviolette.com/visuels/443-aff-Affiche%20MMT%20Jeune%20public.png	Les murmures de la Terre — Théâtre de la Violette	Théâtre de la Violette (theatredelaviolette.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1659	https://www.greniertheatre.org/wp-content/uploads/2026/05/photo-DEMOISELLES.jpeg	Les Demoiselles du Parc – 1914 — Le Grenier Théâtre	Le Grenier Théâtre (greniertheatre.org)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P0189	https://monuments.toulouse.fr/wp-content/uploads/sites/14/2026/06/image00001-1-scaled.jpeg	Saison musicale Chapelle des Carmélites	Monuments de Toulouse (monuments.toulouse.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P0265	https://www.le-taquin.fr/site/wp-content/uploads/2026/07/12-09-2026-_Taquin_site_2048x1365.jpg	DELI ZIRZOP — Le Taquin	Le Taquin (le-taquin.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1538	https://www.lerextoulouse.com/media/data/spectacles/images/slider-1539.jpg	Le Rex fête ses 10 ans — Le Rex	Le Rex Toulouse (lerextoulouse.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1912	https://lesjardinsdecandie.com/wp-content/uploads/2024/05/Groupe-93-1.png	Les Jardins de Candie — saison guinguette	Les Jardins de Candie (lesjardinsdecandie.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1729	https://laplacedeladanse.com/images/illustrations_fr/illu_page_1364T2.jpg?v=20260720140728	Dans la forêt / À la lisière — La Place de la Danse	La Place de la Danse CDCN (laplacedeladanse.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P0252	https://pianojacobins.com/wp-content/uploads/2026/04/affiche-festival-piano-jacobins-2026-3.jpg	Festival Piano aux Jacobins 2026 — Cloître des Jacobins	Piano aux Jacobins (pianojacobins.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	PHG0012	https://festivalramonville-arto.fr/public/images/cover/BANNIERE_feu.jpg	Festival de rue de Ramonville 2026 — Le Kiwi (ARTO)	Festival ARTO / Ramonville (festivalramonville-arto.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1450	https://www.theatredelaviolette.com/visuels/443-aff-Affiche%20MMT%20Jeune%20public.png	Les murmures de la Terre — Théâtre de la Violette	Théâtre de la Violette (theatredelaviolette.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1451	https://www.theatredelaviolette.com/visuels/443-aff-Affiche%20MMT%20Jeune%20public.png	Les murmures de la Terre — Théâtre de la Violette	Théâtre de la Violette (theatredelaviolette.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1730	https://laplacedeladanse.com/images/illustrations_fr/illu_page_1364T2.jpg?v=20260720140728	Dans la forêt / À la lisière — La Place de la Danse	La Place de la Danse CDCN (laplacedeladanse.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	PHG0013	https://festivalramonville-arto.fr/public/images/cover/BANNIERE_feu.jpg	Festival de rue de Ramonville 2026 — Le Kiwi (ARTO)	Festival ARTO / Ramonville (festivalramonville-arto.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P0116	https://theatrelefilaplomb.fr/wp-content/uploads/2026/07/presentation-saison-26-27.png	Présentation de saison 2026-2027 — Théâtre le Fil à Plomb	Théâtre Le Fil à plomb (theatrelefilaplomb.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P0197	https://pianojacobins.com/wp-content/uploads/2026/04/affiche-festival-piano-jacobins-2026-3.jpg	Festival Piano aux Jacobins 2026 — Cloître des Jacobins	Piano aux Jacobins (pianojacobins.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1748	https://metropole.toulouse.fr/sites/toulouse-fr/files/2022-08/centre_culturel_bellegarde.jpg	Prenez Garde — Centre culturel Bellegarde	Toulouse Métropole / Centre culturel Bellegarde (metropole.toulouse.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1795	https://s3.eu-west-3.amazonaws.com/content-tmcsi-prod-secutix-jfrr5x67/images/catalog/product/large/dba0af57-a83d-44f4-9887-9aeae937f284.jpg	Bal Oc-Chaâbi / Fête de la rentrée — Centre culturel La Brique Rouge	Centres culturels Toulouse / Secutix (centresculturels.toulouse.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1822	https://s3.eu-west-3.amazonaws.com/content-tmcsi-prod-secutix-jfrr5x67/images/catalog/product/large/5c71273f-2285-4726-b7c1-117bbae0abf1.jpg	Akousmaflore - Visite Flash — Centre culturel Soupetard	Centres culturels Toulouse / Secutix	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1505	https://www.cave-poesie.com/wp-content/uploads/2026/08/LESABL1.jpg	Autour de Jean-Pierre Le Goff — Le sablier polychrome — Cave Poésie René-Gouzenne	Cave Poésie René-Gouzenne (cave-poesie.com) — photo événement « Le sablier polychrome »	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P0198	https://pianojacobins.com/wp-content/uploads/2026/04/affiche-festival-piano-jacobins-2026-3.jpg	Festival Piano aux Jacobins 2026 — Cloître des Jacobins	Piano aux Jacobins (pianojacobins.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1829	https://metropole.toulouse.fr/sites/toulouse-fr/files/2022-08/maison_citoyennete_reynerie.jpg	Les ailes du lac — Centre culturel Reynerie	Toulouse Métropole / Centre culturel Reynerie (metropole.toulouse.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1528	https://theatrelefilaplomb.fr/wp-content/uploads/2026/07/1000151658.jpg	Le Pays des sons — Théâtre le Fil à Plomb	Théâtre Le Fil à plomb (theatrelefilaplomb.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1838	https://theatredepochetoulouse.fr/wp-content/uploads/2026/07/2026-09-16-17.png	Les Dents du Rire — Théâtre de Poche	Théâtre de Poche (theatredepochetoulouse.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1452	https://www.theatredelaviolette.com/visuels/394-aff-Affiche%20Originale%20%28A4%29.jpg	La Fée des Fleurs et le Jardin Magique — Théâtre de la Violette	Théâtre de la Violette (theatredelaviolette.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1453	https://www.theatredelaviolette.com/visuels/394-aff-Affiche%20Originale%20%28A4%29.jpg	La Fée des Fleurs et le Jardin Magique — Théâtre de la Violette	Théâtre de la Violette (theatredelaviolette.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1454	https://www.theatredelaviolette.com/visuels/394-aff-Affiche%20Originale%20%28A4%29.jpg	La Fée des Fleurs et le Jardin Magique — Théâtre de la Violette	Théâtre de la Violette (theatredelaviolette.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P0266	https://www.le-taquin.fr/site/wp-content/uploads/2026/07/16-09-2026_SITE-TAQUIN_TEMPLATE_2048x1365.jpg	TABANAR — Le Taquin	Le Taquin (le-taquin.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1913	https://lesjardinsdecandie.com/wp-content/uploads/2024/05/Groupe-93-1.png	Les Jardins de Candie — saison guinguette	Les Jardins de Candie (lesjardinsdecandie.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1775	https://s3.eu-west-3.amazonaws.com/content-tmcsi-prod-secutix-jfrr5x67/images/catalog/product/large/bf4920c6-9546-41d8-9cf2-9f1e252f9e7d.jpg	Comme si nous… L’Assemblée des clairières — Théâtre des Mazades	Centres culturels Toulouse / Secutix (centresculturels.toulouse.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	PHG0014	https://data.by-night.fr/uploads/documents/2026/08/01/566c884dc6764451be83fc5698dd77c0-full-image-6a6d7080a7ad7629026599.jpg	Lancement de la saison culturelle départementale — Espace Roguet	Espace Roguet / CD31 via by-night.fr	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1481	https://www.lacomediedetoulouse.com/media/data/spectacles/images/affiche-302_16.jpg	Impro Late Show — La Troupe de Trio d'Impro — La Comédie de Toulouse	La Comédie de Toulouse (lacomediedetoulouse.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P0117	https://theatrelefilaplomb.fr/wp-content/uploads/2026/07/1000003784-scaled.jpg	Vernissage Prune — Théâtre le Fil à Plomb	Théâtre le Fil à Plomb (theatrelefilaplomb.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1534	https://theatrelefilaplomb.fr/wp-content/uploads/2026/07/1000003784-scaled.jpg	Vernissage Prune — Théâtre le Fil à Plomb	Théâtre le Fil à Plomb (theatrelefilaplomb.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P0118	https://theatrelefilaplomb.fr/wp-content/uploads/2026/07/Logo-Souk-Ace-Dance-One-Man-Band.png	One Man Band — Souk Ace Dance — Théâtre le Fil à Plomb	Théâtre Le Fil à plomb (theatrelefilaplomb.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1532	https://theatrelefilaplomb.fr/wp-content/uploads/2026/07/Logo-Souk-Ace-Dance-One-Man-Band.png	One Man Band — Souk Ace Dance — Théâtre le Fil à Plomb	Théâtre Le Fil à plomb (theatrelefilaplomb.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1839	https://theatredepochetoulouse.fr/wp-content/uploads/2026/07/2026-09-16-17.png	Les Dents du Rire — Théâtre de Poche	Théâtre de Poche (theatredepochetoulouse.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1455	https://www.theatredelaviolette.com/visuels/394-aff-Affiche%20Originale%20%28A4%29.jpg	La Fée des Fleurs et le Jardin Magique — Théâtre de la Violette	Théâtre de la Violette (theatredelaviolette.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1660	https://www.greniertheatre.org/wp-content/uploads/2026/04/Header-Huis-Clos-e1777549146201.jpg	Huis Clos — Le Grenier Théâtre	Le Grenier Théâtre (greniertheatre.org)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P0190	https://monuments.toulouse.fr/wp-content/uploads/sites/14/2026/06/image00001-1-scaled.jpeg	Saison musicale Chapelle des Carmélites	Monuments de Toulouse (monuments.toulouse.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P0267	https://www.le-taquin.fr/site/wp-content/uploads/2026/07/17-09-2026_SITE-TAQUIN_TEMPLATE_2048x1365.jpg	FEELING THE SPIRIT OF GRANT GREEN — Le Taquin	Le Taquin (le-taquin.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1914	https://lesjardinsdecandie.com/wp-content/uploads/2024/05/Groupe-93-1.png	Les Jardins de Candie — saison guinguette	Les Jardins de Candie (lesjardinsdecandie.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P0199	https://pianojacobins.com/wp-content/uploads/2026/04/affiche-festival-piano-jacobins-2026-3.jpg	Festival Piano aux Jacobins 2026 — Cloître des Jacobins	Piano aux Jacobins (pianojacobins.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1757	https://s3.eu-west-3.amazonaws.com/content-tmcsi-prod-secutix-jfrr5x67/images/catalog/product/large/7d1cc2b7-c263-4a67-ac72-c6003f653acd.jpg	Murmures avec Princess OG — Centre culturel Saint-Cyprien	Centres culturels Toulouse / Secutix	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1814	https://s3.eu-west-3.amazonaws.com/content-tmcsi-prod-secutix-jfrr5x67/images/catalog/product/large/fc9c8f2d-7123-45a5-8316-e2c59b77d9ba.jpg	DÉCHARGE. — Centre culturel Renan	Centres culturels Toulouse / Secutix (centresculturels.toulouse.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1379	https://cdn.openagenda.com/main/122275e848ba481381adcf407526e8ce.full.image.jpg	Conférence Rusalka — Jules Bigey — Théâtre du Capitole	Théâtre du Capitole / OpenAgenda (opera.toulouse.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1506	https://www.cave-poesie.com/wp-content/uploads/2026/07/Affiche_A3_NO_FP_page-0001.jpg	Chez René 2026 — Lever de rideau — Cave Poésie René-Gouzenne	Cave Poésie René-Gouzenne (cave-poesie.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1482	https://www.lacomediedetoulouse.com/media/data/spectacles/images/affiche-756_4.jpg	Burlesk — Les Demoiselles du K-Barré — La Comédie de Toulouse	La Comédie de Toulouse (lacomediedetoulouse.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P0119	https://theatrelefilaplomb.fr/wp-content/uploads/2026/07/Logo-Souk-Ace-Dance-One-Man-Band.png	One Man Band — Souk Ace Dance — Théâtre le Fil à Plomb	Théâtre Le Fil à plomb (theatrelefilaplomb.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1533	https://theatrelefilaplomb.fr/wp-content/uploads/2026/07/Logo-Souk-Ace-Dance-One-Man-Band.png	One Man Band — Souk Ace Dance — Théâtre le Fil à Plomb	Théâtre Le Fil à plomb (theatrelefilaplomb.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1410	https://image.jimcdn.com/app/cms/image/transf/none/path/sd986c7d1529c4b8d/image/i977abca5fe9de1bd/version/1784636850/image.jpg	François Bry Trio — ’Round 76 — Café-Théâtre Le 57 (18 sept. 2026)	Café-Théâtre Le 57 (le57.com / Jimdo)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1840	https://theatredepochetoulouse.fr/wp-content/uploads/2026/07/2026-09-18.png	Le Cœur battant — Théâtre de Poche	Théâtre de Poche (theatredepochetoulouse.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1661	https://www.greniertheatre.org/wp-content/uploads/2026/04/Header-Huis-Clos-e1777549146201.jpg	Huis Clos — Le Grenier Théâtre	Le Grenier Théâtre (greniertheatre.org)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P0268	https://www.le-taquin.fr/site/wp-content/uploads/2026/07/18-09-2026_SITE-TAQUIN_TEMPLATE_2048x1365.jpg	La Mòssa + Sollùna - FESTIVAL OCCITANIA — Le Taquin	Le Taquin (le-taquin.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1540	https://www.lerextoulouse.com/media/data/spectacles/images/slider-1540.jpg	Noise Party : Mourir & Urge — Le Rex	Le Rex Toulouse (lerextoulouse.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
